,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
120,1702049200.018837,-896691,-1077219,-896691,-1077219,122.77316701790437,588.6055949788105,130.8597146921255,627.3745484946492,Max Werner,CMJ,double,both,1.7036888599395752
121,1702049200.033202,-896447,-1076603,-896447,-1076603,122.74302268957828,588.4610754494981,130.78200093988224,627.0019691233725,Max Werner,CMJ,double,both,1.7180538177490234
122,1702049200.047303,-896342,-1076773,-896342,-1076773,122.73005074501172,588.3988846684415,130.80344791696237,627.1047913524586,Max Werner,CMJ,double,both,1.7321548461914062
123,1702049200.061651,-896065,-1076785,-896065,-1076785,122.69582951982186,588.2348194650829,130.80496182122684,627.1120493921588,Max Werner,CMJ,double,both,1.7465028762817383
124,1702049200.0757482,-895758,-1077010,-895758,-1077010,122.65790202475583,588.0529854671365,130.83334752618583,627.2481376365375,Max Werner,CMJ,double,both,1.7606000900268555
125,1702049200.0900428,-895563,-1077095,-895563,-1077095,122.63381127056078,587.9374883023172,130.8440710147259,627.2995487510806,Max Werner,CMJ,double,both,1.7748947143554688
126,1702049200.104463,-896330,-1077170,-896330,-1077170,122.72856823706125,588.3917771506065,130.85353291637887,627.3449114992067,Max Werner,CMJ,double,both,1.7893149852752686
127,1702049200.1185331,-896795,-1077844,-896795,-1077844,122.78601542014172,588.6671934667141,130.93856387256713,627.7525713957011,Max Werner,CMJ,double,both,1.8033850193023682
128,1702049200.1327171,-897162,-1078490,-897162,-1078490,122.83135545496008,588.8845650538356,131.0200623854716,628.1432958662283,Max Werner,CMJ,double,both,1.8175690174102783
129,1702049200.147021,-897447,-1078621,-897447,-1078621,122.86656501878359,589.0533686024177,131.03658917369214,628.2225294662887,Max Werner,CMJ,double,both,1.8318729400634766
130,1702049200.1615071,-897671,-1078676,-897671,-1078676,122.89423850052557,589.1860422686717,131.043527901571,628.2557954815812,Max Werner,CMJ,double,both,1.8463590145111084
131,1702049200.175709,-897449,-1078382,-897449,-1078382,122.86681210344199,589.0545531887235,131.00643724709127,628.0779735089266,Max Werner,CMJ,double,both,1.8605608940124512
132,1702049200.189663,-897001,-1078365,-897001,-1078365,122.81146513995802,588.7892058562155,131.00429254938325,628.0676912860179,Max Werner,CMJ,double,both,1.8745148181915283
133,1702049200.2041311,-896982,-1078616,-896982,-1078616,122.80911783570312,588.7779522863101,131.03595838024862,628.2195052830804,Max Werner,CMJ,double,both,1.8889830112457275
134,1702049200.2181408,-896996,-1079137,-896996,-1079137,122.81084742831199,588.786244390451,131.10168705706474,628.5346251733971,Max Werner,CMJ,double,both,1.9029927253723145
135,1702049200.232566,-897118,-1080423,-897118,-1080423,122.82591959247503,588.8585041551071,131.26392713074142,629.3124450946015,Max Werner,CMJ,double,both,1.9174180030822754
136,1702049200.246623,-897082,-1081234,-897082,-1081234,122.82147206862365,588.8371816016021,131.36624182728247,629.8029676110062,Max Werner,CMJ,double,both,1.9314749240875244
137,1702049200.260774,-896935,-1081641,-896935,-1081641,122.80331134623047,588.7501145081229,131.41758841358603,630.0491361241711,Max Werner,CMJ,double,both,1.9456257820129395
138,1702049200.27512,-896712,-1081101,-896712,-1081101,122.77576140681768,588.6180331350217,131.3494627216845,629.7225243376624,Max Werner,CMJ,double,both,1.9599719047546387
139,1702049200.289439,-897008,-1080314,-897008,-1080314,122.81232993626246,588.793351908286,131.2501758336724,629.2465179006579,Max Werner,CMJ,double,both,1.9742908477783203
140,1702049200.303715,-897382,-1079906,-897382,-1079906,122.85853476738524,589.0148695474779,131.1987030886801,628.9997445508512,Max Werner,CMJ,double,both,1.9885668754577637
141,1702049200.31779,-897370,-1079705,-897370,-1079705,122.85705225943478,589.0077620296429,131.17334519225008,628.878172385873,Max Werner,CMJ,double,both,2.0026419162750244
142,1702049200.332169,-896830,-1079144,-896830,-1079144,122.79033940166391,588.6879237270663,131.1025701678857,628.538859029889,Max Werner,CMJ,double,both,2.0170209407806396
143,1702049200.346231,-895971,-1078898,-895971,-1078898,122.68421654087655,588.1791439087084,131.07153513046387,628.3900692160349,Max Werner,CMJ,double,both,2.03108286857605
144,1702049200.360647,-895627,-1079033,-895627,-1079033,122.64171797962993,587.9753950641041,131.08856655343925,628.4717221626621,Max Werner,CMJ,double,both,2.045498847961426
145,1702049200.374698,-896842,-1079151,-896842,-1079151,122.79182190961437,588.6950312449013,131.10345327870664,628.5430928863807,Max Werner,CMJ,double,both,2.0595498085021973
146,1702049200.3893828,-898067,-1079155,-898067,-1079155,122.94316126289087,589.4205903572278,131.10395791346147,628.5455122329474,Max Werner,CMJ,double,both,2.0742347240448
147,1702049200.403224,-899265,-1079262,-899265,-1079262,123.09116497327882,590.1301575544254,131.11745689315308,628.6102297536075,Max Werner,CMJ,double,both,2.088075876235962
148,1702049200.417403,-899337,-1079394,-899337,-1079394,123.1000600209816,590.1728026614356,131.13410984006234,628.6900681903096,Max Werner,CMJ,double,both,2.102254867553711
149,1702049200.431848,-898486,-1079336,-898486,-1079336,122.9949254988279,589.6687611883011,131.12679263611736,628.6549876650921,Max Werner,CMJ,double,both,2.1166999340057373
150,1702049200.4458199,-897967,-1078750,-897967,-1078750,122.93080702997034,589.3613610419359,131.05286364453528,628.3005533930658,Max Werner,CMJ,double,both,2.130671739578247
151,1702049200.460174,-897659,-1077703,-897659,-1077703,122.8927559925751,589.1789347508366,130.9207754974595,627.6672894292237,Max Werner,CMJ,double,both,2.1450259685516357
152,1702049200.474315,-898209,-1076904,-898209,-1076904,122.96070427363803,589.5046959849424,130.81997470518291,627.184024952519,Max Werner,CMJ,double,both,2.1591668128967285
153,1702049200.488548,-901266,-1076162,-901266,-1076162,123.33837317401864,591.3153361534175,130.72636495816263,626.7352361643904,Max Werner,CMJ,double,both,2.1733999252319336
154,1702049200.502802,-902622,-1075943,-902622,-1075943,123.50589657242102,592.1184856687764,130.6987362053359,626.6027769398619,Max Werner,CMJ,double,both,2.1876537799835205
155,1702049200.51705,-903287,-1075123,-903287,-1075123,123.58805222134255,592.512360615468,130.59528608059648,626.1068108936818,Max Werner,CMJ,double,both,2.201901912689209
156,1702049200.531562,-903158,-1072787,-903158,-1072787,123.57211526087507,592.4359547987414,130.3005793837779,624.6939124987103,Max Werner,CMJ,double,both,2.216413974761963
157,1702049200.545542,-902627,-1071382,-902627,-1071382,123.50651428406705,592.121447134541,130.12332642614513,623.8441170171458,Max Werner,CMJ,double,both,2.230393886566162
158,1702049200.5598872,-902492,-1070483,-902492,-1070483,123.48983606962435,592.041487558897,130.00990976499793,623.300368876273,Max Werner,CMJ,double,both,2.244739055633545
159,1702049200.573956,-903024,-1070722,-903498,-1070722,123.61411965280487,592.637334470734,130.0400616915988,623.4449248336351,Max Werner,CMJ,double,both,2.258807897567749
160,1702049200.587019,-101,-1071924,-904505,-1071924,123.73852677831462,593.233773675724,130.1917044354241,624.171938476938,Max Werner,CMJ,double,both,2.2718708515167236
161,1702049200.601634,-905933,-1072915,-905511,-1072915,123.86281036149515,593.8296205875611,130.31672769593234,624.7713315888459,Max Werner,CMJ,double,both,2.2864859104156494
162,1702049200.615679,-906518,-1073905,-906518,-1073905,123.9872174870049,594.4260597925511,130.44162479775187,625.370119864112,Max Werner,CMJ,double,both,2.3005309104919434
163,1702049200.6302102,-906379,-1074720,-906379,-1074720,123.97004510324535,594.3437310442953,130.54444412904775,625.8630617270836,Max Werner,CMJ,double,both,2.3150620460510254
164,1702049200.644078,-905739,-1074915,-905739,-1074915,123.89097801255396,593.9646634264268,130.5690450733455,625.9810048722117,Max Werner,CMJ,double,both,2.328929901123047
