,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
56,1702049346.5094981,-915281,-1074005,-915281,-1074005,125.06981891783097,599.6163246915853,130.45424066662252,625.4306035282802,Max Werner,CMJ,double,both,0.7972033023834229
57,1702049346.523749,-914609,-1072840,-914609,-1072840,124.986798472605,599.2183036928234,130.30726579427935,624.7259688407196,Max Werner,CMJ,double,both,0.8114542961120605
58,1702049346.538045,-914173,-1070659,-914173,-1070659,124.93293401707149,598.9600638781504,130.03211369421027,623.406820125209,Max Werner,CMJ,double,both,0.8257501125335693
59,1702049346.552534,-914695,-1070243,-914695,-1070243,124.99742311291666,599.2692409039745,129.97963167970832,623.1552080822689,Max Werner,CMJ,double,both,0.8402392864227295
60,1702049346.566587,-914871,-1070052,-914871,-1070052,125.0191665628568,599.3734844988883,129.95553537016536,623.0396842837075,Max Werner,CMJ,double,both,0.8542921543121338
61,1702049346.580887,-914957,-1070076,-914957,-1070076,125.02979120316844,599.4244217100394,129.95856317869433,623.054200363108,Max Werner,CMJ,double,both,0.8685922622680664
62,1702049346.594976,-915138,-1070307,-915138,-1070307,125.0521523647546,599.5316267707178,129.98770583578556,623.1939176273368,Max Werner,CMJ,double,both,0.882681131362915
63,1702049346.609288,-916882,-1070725,-916882,-1070725,125.26761018688866,600.5645860294096,130.0404401676649,623.4467393435602,Max Werner,CMJ,double,both,0.8969931602478027
64,1702049346.6234722,-917801,-1070943,-917801,-1070898,125.38114558742834,601.1089034369427,130.06226562081116,623.5513760825714,Max Werner,CMJ,double,both,0.911177396774292
65,1702049346.636319,-918534,-101,-918534,-1071071,125.47170211473582,601.5430543180327,130.08409107395738,623.6560128215824,Max Werner,CMJ,double,both,0.9240241050720215
66,1702049346.651063,-919021,-1071203,-919021,-1071244,125.5318672290588,601.8315010835045,130.10591652710363,623.7606495605936,Max Werner,CMJ,double,both,0.9387681484222412
67,1702049346.665107,-920301,-1071417,-920301,-1071417,125.6900014104416,602.5896363192415,130.12774198024988,623.8652862996048,Max Werner,CMJ,double,both,0.9528121948242188
